,id,text,created_at,favorite_count,retweet_count
20,782020266771812352,I believe in #AmericaFirst and that means FAMILY FIRST! My childcare plan reflects the needs of modern working-clas… https://t.co/RCnZZtTk4c,Sat Oct 01 00:52:15 +0000 2016,39959.0,17085.0
21,781992481160323072,"Thank you Novi, Michigan! Get out and VOTE #TrumpPence16 on 11/8. Together, WE WILL MAKE AMERICA GREAT AGAIN!… https://t.co/n7Gd6Xc18H",Fri Sep 30 23:01:50 +0000 2016,25529.0,10318.0
22,781949464152006657,Thank you for your support - on my way now! See you soon. #TrumpTrain https://t.co/SYuRpzosb5,Fri Sep 30 20:10:54 +0000 2016,21615.0,8396.0
23,781947646319665152,"Join me in Pueblo, Colorado on Monday afternoon at 3pm! #TrumpRally
https://t.co/3P3QZxzSPJ",Fri Sep 30 20:03:41 +0000 2016,14336.0,5796.0
24,781926033159249920,"For those few people knocking me for tweeting at three o'clock in the morning, at least you know I will be there, awake, to answer the call!",Fri Sep 30 18:37:48 +0000 2016,103188.0,38229.0
25,781922648645185536,"Why isn't Hillary 50 points ahead? Maybe it's the email scandal, policies that spread ISIS, or calling millions of… https://t.co/yKz9vCz8O1",Fri Sep 30 18:24:21 +0000 2016,53455.0,25956.0
26,781861632167256064,The people are really smart in cancelling subscriptions to the Dallas &amp; Arizona papers &amp; now USA Today will lose readers! The people get it!,Fri Sep 30 14:21:54 +0000 2016,39262.0,13931.0
27,781838706030313472,"Remember, don't believe ""sources said"" by the VERY dishonest media. If they don't name the sources, the sources don't exist.",Fri Sep 30 12:50:48 +0000 2016,38785.0,15730.0
28,781788223055994880,Did Crooked Hillary help disgusting (check out sex tape and past) Alicia M become a U.S. citizen so she could use her in the debate?,Fri Sep 30 09:30:11 +0000 2016,34085.0,14454.0
29,781785509639118848,Using Alicia M in the debate as a paragon of virtue just shows that Crooked Hillary suffers from BAD JUDGEMENT! Hillary was set up by a con.,Fri Sep 30 09:19:25 +0000 2016,30348.0,11692.0
30,781784161044553728,"Wow, Crooked Hillary was duped and used by my worst Miss U. Hillary floated her as an ""angel"" without checking her past, which is terrible!",Fri Sep 30 09:14:03 +0000 2016,30196.0,11235.0
31,781755469488615424,"Anytime you see a story about me or my campaign saying ""sources said,"" DO NOT believe it. There are no sources, they are just made up lies!",Fri Sep 30 07:20:02 +0000 2016,46157.0,18087.0
32,781678954570735616,"Wow, did you see how badly @CNN (Clinton News Network) is doing in the ratings. With people like @donlemon, who could expect any more?",Fri Sep 30 02:16:00 +0000 2016,39564.0,13979.0
33,781619038699094016,"While Hillary profits off the rigged system, I am fighting for you! Remember the simple phrase: #FollowTheMoney… https://t.co/8mVInc82E9",Thu Sep 29 22:17:55 +0000 2016,31460.0,16941.0
34,781608228710785024,"Thank you for joining me this afternoon, New Hampshire! Will be back soon. #FollowTheMoney
Speech transcript:… https://t.co/VtUkDgF4vs",Thu Sep 29 21:34:57 +0000 2016,17662.0,6471.0
35,781573427417128960,"Join me in Manheim, Pennsylvania on Saturday at 7pm! #TrumpRally
Tickets: https://t.co/ADOGW34ctF https://t.co/LNWQZ9yUJy",Thu Sep 29 19:16:40 +0000 2016,16938.0,7089.0
36,781555624446418944,My condolences to those involved in today's horrible accident in NJ and my deepest gratitude to all of the amazing first responders.,Thu Sep 29 18:05:56 +0000 2016,39964.0,11343.0
37,781338220609073152,"Will be in Novi, Michigan this Friday at 5:00pm. Join the MOVEMENT! Tickets available at: https://t.co/Q6APf0ZFYA… https://t.co/6WAyO9eQHN",Thu Sep 29 03:42:03 +0000 2016,17531.0,7220.0
38,781333457477758976,"Join me in Bedford, New Hampshire- tomorrow at 3:00pm. Can't wait to see everyone! #AmericaFirst #MAGA… https://t.co/oeOJFAS7it",Thu Sep 29 03:23:07 +0000 2016,17183.0,6577.0
39,781325613189754880,"Thank you Waukesha, Wisconsin! 
Full transcript of my speech, #FollowTheMoney:
https://t.co/Xb1yyDSNNf https://t.co/WdKK6nJCZW",Thu Sep 29 02:51:57 +0000 2016,17603.0,6695.0
40,781282739026735105,"Joining @oreillyfactor from Waukesha, Wisconsin - now, live! Enjoy!",Thu Sep 29 00:01:35 +0000 2016,15618.0,4290.0
41,781280866634964992,"Join me live in Waukesha, Wisconsin for an 8pmE rally! #AmericaFirst #MAGA
https://t.co/G8kGLSFy6S",Wed Sep 28 23:54:08 +0000 2016,11981.0,3843.0
42,781265981675036672,"Thank you Council Bluffs, Iowa! Will be back soon. Remember- everything you need to know about Hillary -- just… https://t.co/45kIHxdX83",Wed Sep 28 22:54:59 +0000 2016,21631.0,8732.0
43,781247791473451008,"RT @TeamTrump: ""She put the office of Sec of State up for sale. If she ever got the chance, she’d put the Oval Office up for sale too."" #Fo…",Wed Sep 28 21:42:43 +0000 2016,0.0,10050.0
44,781186755177308165,"An honor to meet with the Polish American Congress in Chicago this morning! #ImWithYou 
Video:… https://t.co/lBFHoWRqox",Wed Sep 28 17:40:10 +0000 2016,18785.0,7256.0
45,781183298110230528,Melania and I extend our deepest condolences to the family of Shimon Peres...https://t.co/xeGYL2IzUP,Wed Sep 28 17:26:26 +0000 2016,18453.0,6509.0
46,781166581963296768,"Join me in Council Bluffs, Iowa- today at 3pm! #MakeAmericaGreatAgain 
Tickets: https://t.co/iRL3xh37gF",Wed Sep 28 16:20:01 +0000 2016,12643.0,4486.0
47,781111479974199296,"Every on-line poll, Time Magazine, Drudge etc., has me winning the debate. Thank you to Fox &amp; Friends for so reporting!",Wed Sep 28 12:41:03 +0000 2016,39539.0,11238.0
48,780954455504199680,My supporters are the best! $18 million from hard-working people who KNOW what we can be again! Shatter the record: https://t.co/8ZHGyOth0f,Wed Sep 28 02:17:06 +0000 2016,30478.0,10137.0
49,780935820299599872,"Unbelievable evening in Melbourne, Florida w/ 15,000 supporters- and an additional 12,000 who could not get in. Tha… https://t.co/VU5wh2zXBU",Wed Sep 28 01:03:03 +0000 2016,46091.0,16741.0
50,780893126605037568,"Join me for a 3pm rally - tomorrow at the Mid-America Center in Council Bluffs, Iowa! Tickets:… https://t.co/dfzsbICiXc",Tue Sep 27 22:13:24 +0000 2016,15538.0,5644.0
51,780876760086880256,"Once again, we will have a government of, by and for the people. Join the MOVEMENT today! https://t.co/lWjYDbPHav https://t.co/uYwJrtZkAe",Tue Sep 27 21:08:22 +0000 2016,23522.0,9544.0
52,780867418012979204,"RT @GOP: On National #VoterRegistrationDay, make sure you're registered to vote so we can #MakeAmericaGreatAgain https://t.co/GKcaLkx8C8 ht…",Tue Sep 27 20:31:14 +0000 2016,0.0,6003.0
53,780863218646474757,"Hillary Clinton's Campaign Continues To Make False Claims About Foundation Disclosure: 
https://t.co/zhkEfUouHH",Tue Sep 27 20:14:33 +0000 2016,17125.0,7354.0
54,780861171238834176,"'CNBC, Time magazine online polls say Donald Trump won the first presidential debate' via @WashTimes. #MAGA
https://t.co/PGimqYKPoJ",Tue Sep 27 20:06:25 +0000 2016,18893.0,7700.0
55,780859319319400448,Great afternoon in Little Havana with Hispanic community leaders. Thank you for your support! #ImWithYou https://t.co/vxWZ2tyJTF,Tue Sep 27 19:59:04 +0000 2016,24838.0,8962.0
56,780853860135006211,"In the last 24 hrs. we have raised over $13M from online donations and National Call Day, and we’re still going! Thank you America! #MAGA",Tue Sep 27 19:37:22 +0000 2016,37500.0,11149.0
57,780826236213927937,"Well, now they're saying that I not only won the NBC Presidential Forum, but last night the big debate. Nice!",Tue Sep 27 17:47:36 +0000 2016,37651.0,11690.0
58,780813996739981316,"Thank you for your endorsement, @GovernorSununu. #MAGA 
https://t.co/8BEeQPsuyd",Tue Sep 27 16:58:58 +0000 2016,17380.0,6160.0
59,780796008854876160,"Such a great honor. Final debate polls are in - and the MOVEMENT wins!
#AmericaFirst #MAGA #ImWithYou… https://t.co/DV1BKMwHEM",Tue Sep 27 15:47:29 +0000 2016,35098.0,17669.0
60,780783037743267840,'U.S. Murders Increased 10.8% in 2015' via @WSJ: https://t.co/CIJMQJhLqp,Tue Sep 27 14:55:57 +0000 2016,13812.0,7516.0
61,780781898071207940,"Thank you! #TrumpWon #MAGA 
https://t.co/a5rr1i38km",Tue Sep 27 14:51:25 +0000 2016,21245.0,9302.0
62,780781327050235905,Hillary's been failing for 30 years in not getting the job done - it will never change.,Tue Sep 27 14:49:09 +0000 2016,40814.0,16275.0
63,780766220618436608,'True blue-collar billionaire Donald Trump shows Hillary Clinton is out of touch' https://t.co/NHO1OicfVm,Tue Sep 27 13:49:07 +0000 2016,17606.0,7755.0
64,780758306239512577,The #1 trend on Twitter right now is #TrumpWon - thank you!,Tue Sep 27 13:17:40 +0000 2016,61519.0,22826.0
65,780757611914391552,I won every poll from last nights Presidential Debate - except for the little watched @CNN poll.,Tue Sep 27 13:14:55 +0000 2016,34486.0,11591.0
66,780752731418009600,"'How Trump won over a bar full of undecideds and Democrats'
https://t.co/WWO39kxn8Y",Tue Sep 27 12:55:31 +0000 2016,19194.0,8552.0
67,780752274020761601,I really enjoyed the debate last night.Crooked Hillary says she is going to do so many things.Why hasn't she done them in her last 30 years?,Tue Sep 27 12:53:42 +0000 2016,73982.0,26444.0
68,780719876335894528,Great debate poll numbers - I will be on @foxandfriends at 7:00 to discuss. Enjoy!,Tue Sep 27 10:44:58 +0000 2016,18213.0,4839.0
69,780656338628145153,"Thank you! Four new #DebateNight polls with the MOVEMENT winning. Together, we will MAKE AMERICA SAFE &amp; GREAT AGAIN… https://t.co/39FCnUf8Pb",Tue Sep 27 06:32:29 +0000 2016,26381.0,11561.0
70,780646830090641408,".@DRUDGE_REPORT's First Presidential Debate Poll:
Trump: 80%
Clinton: 20%
Join the MOVEMENT today &amp; lets #MAGA!… https://t.co/B12lgC97tn",Tue Sep 27 05:54:42 +0000 2016,27028.0,11496.0
71,780644145492877312,"Thank you! CNBC #DebateNight poll with over 400,000 votes. 
Trump 61%
Clinton 39%
#AmericaFirst #ImWithYou… https://t.co/MJ3NwA98op",Tue Sep 27 05:44:02 +0000 2016,37895.0,17430.0
72,780642262921441280,"TIME #DebateNight poll - over 800,000 votes. Thank you! 
#AmericaFirst #MAGA https://t.co/bTPX9E0wKu",Tue Sep 27 05:36:33 +0000 2016,29268.0,13014.0
73,780637633890451456,".@newtgingrich just said ""a historic victory for Trump."" NICE!",Tue Sep 27 05:18:10 +0000 2016,26080.0,8061.0
74,780626558176333824,"Wow, did great in the debate polls (except for @CNN - which I don't watch). Thank you!",Tue Sep 27 04:34:09 +0000 2016,42568.0,13198.0
75,780618680338178048,"Thank you Governor @TerryBranstad! 
#AmericaFirst #Debates2016 https://t.co/yIeZctdQy8",Tue Sep 27 04:02:51 +0000 2016,15806.0,5820.0
76,780618351601192960,"Thank you Governor @Mike_Pence!
Lets MAKE AMERICA SAFE AND GREAT AGAIN with the American people. 
#AmericaFirst… https://t.co/6k7qP9X8nC",Tue Sep 27 04:01:32 +0000 2016,23551.0,7713.0
77,780617562476441601,"Thank you Senator @TedCruz!
#Debates2016 #MAGA https://t.co/cgO6109USJ",Tue Sep 27 03:58:24 +0000 2016,42469.0,19771.0
78,780598541441912832,".@HillaryClinton’s Nuclear Agreement Paved The Way For The $400 Million Ransom Payment #DebateNight
https://t.co/qfZTx6aKYs",Tue Sep 27 02:42:49 +0000 2016,20438.0,8872.0
79,780597941979480064,Nothing on emails. Nothing on the corrupt Clinton Foundation. And nothing on #Benghazi. #Debates2016 #debatenight,Tue Sep 27 02:40:26 +0000 2016,60051.0,31987.0
80,780596871102201856,.@HillaryClinton - Obama #ISIS Strategy Has Allowed It To Expand To Become A Global Threat #DebateNight https://t.co/f7PctDE31L,Tue Sep 27 02:36:11 +0000 2016,16325.0,6912.0
81,780596317865254913,RT @TeamTrump: .@realDonaldTrump calling out @HillaryClinton's support for NAFTA = most searched moment during tonight's debate. #Debates20…,Tue Sep 27 02:33:59 +0000 2016,0.0,6482.0
82,780594918616162304,"Russia has more warheads than ever, N Korea is testing nukes, and Iran got a sweetheart deal to keep theirs. Thanks, @HillaryClinton.",Tue Sep 27 02:28:26 +0000 2016,28808.0,12475.0
83,780594362862362624,"Hillary Clinton failed all over the world. 
❌LIBYA
❌SYRIA
❌IRAN
❌IRAQ
❌ASIA PIVOT
❌RUSSIAN RESET
❌BENGHAZI… https://t.co/OoakXs2rij",Tue Sep 27 02:26:13 +0000 2016,43708.0,23191.0
84,780593350604824576,"RT @TeamTrump: 100% TRUE --&gt; @realDonaldTrump is right - @HillaryClinton did call TPP ‘the gold standard’ #Debates2016 
https://t.co/W7L7a9…",Tue Sep 27 02:22:12 +0000 2016,0.0,7982.0
85,780593298247483392,Hillary Clinton is the only candidate on stage who voted for the Iraq War. #Debates2016 #MAGA https://t.co/Um5WJXEEKr,Tue Sep 27 02:21:59 +0000 2016,21779.0,9336.0
86,780592744355893248,".@HillaryClinton's 2008 Campaign And Supporters Trafficked In Rumors About Obama's Heritage #DebateNight 
https://t.co/6EEOAaCiNv",Tue Sep 27 02:19:47 +0000 2016,13187.0,5941.0
87,780592630585499648,"RT @TeamTrump: Hillary's policies have made America less safe, that's why 200+ general and military leaders have endorsed @realDonaldTrump!…",Tue Sep 27 02:19:20 +0000 2016,0.0,5189.0
88,780590406501150723,"RT @DanScavino: Jesse Jackson on @realDonaldTrump - when he donated space for the Rainbow/Push Coalition. 
#DebateNight https://t.co/JTbqO0…",Tue Sep 27 02:10:30 +0000 2016,0.0,5736.0
89,780585742850555904,I will stand with police and protect ALL Americans! #Debates2016 #MAGA https://t.co/CX4oEWgEMp,Tue Sep 27 01:51:58 +0000 2016,35610.0,12781.0
90,780585254583169078,"RT @TeamTrump: When @realDonaldTrump is POTUS, families are going to be safe and secure. Law and order will be RESTORED! #MAGA #Debates #De…",Tue Sep 27 01:50:01 +0000 2016,0.0,4844.0
91,780583741051768832,RT @TeamTrump: WATCH: @realDonaldTrump on the stakes in this election #Debates2016 https://t.co/l7DSbPXDGh,Tue Sep 27 01:44:01 +0000 2016,0.0,2033.0
92,780581933176778752,"This is the simple fact about @HillaryClinton: she is a typical politician - all talk, no action. #Debates2016",Tue Sep 27 01:36:50 +0000 2016,33800.0,13705.0
93,780581215820591104,HILLARY'S BAD TAX HABIT! https://t.co/x3FBy8Hdq2,Tue Sep 27 01:33:59 +0000 2016,22892.0,12438.0
94,780580825234415616,A Clinton economy = more taxes and more spending! #DebateNight https://t.co/oFlaAhrwe5,Tue Sep 27 01:32:25 +0000 2016,17363.0,8183.0
95,780579923295600640,.@HillaryClinton has been part of the rigged DC system for 30 years? Why would we take policy advice from her? #Debates2016,Tue Sep 27 01:28:50 +0000 2016,23780.0,10003.0
96,780579728964980736,"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for innovation and job creati… https://t.co/02NMQn3ZNQ",Tue Sep 27 01:28:04 +0000 2016,21013.0,7728.0
97,780578636294459392,.@HillaryClinton channels John Kerry on trade: she was for bad trade deals before she was against them. #TPP #Debates2016,Tue Sep 27 01:23:43 +0000 2016,13858.0,5216.0
98,780577426657120258,.@HillaryClinton and Obama policies increased debt by $9trillion over the last 8 years,Tue Sep 27 01:18:55 +0000 2016,18134.0,8045.0
99,780576225848885249,RT @TeamTrump: A @realDonaldTrump Administration will bring JOBS BACK! #Debates2016 https://t.co/4O3rIyycyW,Tue Sep 27 01:14:09 +0000 2016,0.0,4182.0
101,780569413321789440,"Why isn't Hillary Clinton 50 points ahead?
#DebateNight https://t.co/iux7icIkaT",Tue Sep 27 00:47:05 +0000 2016,34295.0,18773.0
102,780550185365737472,RT @DanScavino: Join @realDonaldTrump on his official social media platforms during tonight's debate ~ as @TeamTrump manages rapid response…,Mon Sep 26 23:30:40 +0000 2016,0.0,3622.0
103,780535389853458432,"My team of deplorables will be managing my Twitter account for this evenings debate. Tune in!
#DebateNight #TrumpPence16",Mon Sep 26 22:31:53 +0000 2016,59121.0,20003.0
104,780444199737036800,"RT @KellyannePolls: #Polls showing @realDonaldTrump surging, @hillaryclinton #slipping, have HER camp on defense/lowering expectations, goi…",Mon Sep 26 16:29:31 +0000 2016,0.0,8006.0
105,780377077518364673,"New national Bloomberg poll just released - thank you! Join the MOVEMENT: https://t.co/3KWOl2ibaW. 
#TrumpTrain… https://t.co/xDGCwYVK0Q",Mon Sep 26 12:02:48 +0000 2016,29188.0,11639.0
106,780213717082529792,"Really sad news: The great Arnold Palmer, the ""King,"" has died. There was no-one like him - a true champion! He will be truly missed.",Mon Sep 26 01:13:40 +0000 2016,61957.0,17172.0
107,780199873979219968,Five people killed in Washington State by a Middle Eastern immigrant. Many people died this weekend in Ohio from drug overdoses. N.C. riots!,Mon Sep 26 00:18:40 +0000 2016,30684.0,11394.0
108,780108403326775297,"Readout of my meeting with Israeli Prime Minister Benjamin Netanyahu:
https://t.co/VHuyE65hgi https://t.co/6KDPrQxSED",Sun Sep 25 18:15:11 +0000 2016,30903.0,11690.0
109,780034352604405760,Looking forward to my meeting with Benjamin Netanyahu in Trump Tower at 10:00 A.M.,Sun Sep 25 13:20:56 +0000 2016,31435.0,8553.0
110,780030282854432768,Bernie Sanders gave Hillary the Dem nomination when he gave up on the e-mails. That issue has only gotten bigger!,Sun Sep 25 13:04:46 +0000 2016,26976.0,8519.0
111,780021651962462208,"Many on the team and staff of Bernie Sanders have been treated badly by the Hillary Clinton campaign - and they like Trump on trade, a lot!",Sun Sep 25 12:30:28 +0000 2016,29078.0,8621.0
112,779827513375780864,"Thank you Roanoke, Virginia - this a MOVEMENT - join us today!
Sign up: https://t.co/NQEgRxQN2m
#AmericaFirst… https://t.co/Rz3DkpBQJu",Sat Sep 24 23:39:02 +0000 2016,20906.0,6479.0
113,779729180334387200,"If dopey Mark Cuban of failed Benefactor fame wants to sit in the front row, perhaps I will put Gennifer Flowers right alongside of him!",Sat Sep 24 17:08:17 +0000 2016,67795.0,31655.0
114,779684468814667777,Will be back in Virginia tonight- for a 6pm rally at the Berglund Center in Roanoke. Join me! Tickets:… https://t.co/6pQMSgPWuN,Sat Sep 24 14:10:37 +0000 2016,16487.0,4800.0
115,779662636770353152,"""@KellyannePolls: Trump is headed for a win, says professor who has predicted 30 years of presidential outcomes   https://t.co/68WEMcuHSO""",Sat Sep 24 12:43:52 +0000 2016,25225.0,10110.0
116,779660413000617985,The @SenTedCruz endorsement was a wonderful surprise. I greatly appreciate his support! We will have a tremendous victory on November 8th.,Sat Sep 24 12:35:02 +0000 2016,43458.0,12714.0
117,779638140810194944,Today is the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA… https://t.co/4iW06ROvsT,Sat Sep 24 11:06:32 +0000 2016,19447.0,7055.0
118,779503099492831233,"Crooked Hillary's bad judgement forced her to announce that she would go to Charlotte on Saturday to grandstand. Dem pols said no way, dumb!",Sat Sep 24 02:09:56 +0000 2016,28819.0,9361.0
119,779413482882162688,"Join me in Roanoke, Virginia tomorrow at the Berglund Center- Coliseum ~ 6pm! Tickets available at:… https://t.co/bnEE6NX41Z",Fri Sep 23 20:13:49 +0000 2016,13619.0,4553.0
120,779372844513947648,"'How Trump Would Stimulate the U.S. Economy'
https://t.co/jU3HHglnIu",Fri Sep 23 17:32:20 +0000 2016,16343.0,7099.0
121,779371482329837568,"Hillary Clinton just lost every Republican she ever had, including Never Trump, all farmers &amp; sm. biz, by saying she’ll tax estates at 65%.",Fri Sep 23 17:26:56 +0000 2016,41002.0,20166.0
122,779349049778601984,Tomorrow's the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA… https://t.co/05NY0wJHkL,Fri Sep 23 15:57:47 +0000 2016,16686.0,6239.0
123,779348578040963073,RT @dcexaminer: EXCLUSIVE: How Donald Trump's 30 million followers are crashing the Internet https://t.co/hV2z4yrTU7 https://t.co/lWkjmdyQ7Q,Fri Sep 23 15:55:55 +0000 2016,0.0,6372.0
124,779140534753435648,Spoke with Governor @PatMcCroryNC of North Carolina today. He is doing a tremendous job under tough circumstances.,Fri Sep 23 02:09:13 +0000 2016,28044.0,8325.0
125,779127602988650498,"This is more than a campaign- it is a movement. #MakeAmericaGreatAgain
SIGN UP TODAY &amp; WE WILL WIN! https://t.co/2XBs5SSRC3",Fri Sep 23 01:17:50 +0000 2016,19003.0,6225.0
126,778968533749338112,"Join me in Roanoke, Virginia on Saturday evening at 6pm! #MAGA
https://t.co/uKG55Pznwu",Thu Sep 22 14:45:45 +0000 2016,13873.0,4460.0
127,778912230633005056,Will be on @foxandfriends now.,Thu Sep 22 11:02:01 +0000 2016,12965.0,2295.0
128,778760237629210624,"I will be interviewed from Cleveland, Ohio, on @seanhannity - Tonight at 10:00 P.M. Enjoy!",Thu Sep 22 00:58:03 +0000 2016,14835.0,3934.0
129,778759324491538432,"""@ThAllenSBoucher: @DiamondandSilk @realDonaldTrump @seanhannity I love those beautiful gals."" D + S = Two amazing women!",Thu Sep 22 00:54:26 +0000 2016,16130.0,4607.0
130,778758058394738689,.@YoungDems4Trump  Thank you!,Thu Sep 22 00:49:24 +0000 2016,13699.0,3251.0
131,778724315244040194,"Great new polls! Thank you Nevada, North Carolina &amp; Ohio. Join the MOVEMENT today &amp; lets #MAGA!… https://t.co/Y8Sb8MNyXA",Wed Sep 21 22:35:19 +0000 2016,27472.0,10473.0
132,778701067588472832,"Thank you Toledo, Ohio! It is so important for you to get out and VOTE on November 8, 2016! Lets MAKE AMERICA SAFE… https://t.co/MQdp4GgLIE",Wed Sep 21 21:02:56 +0000 2016,28613.0,8927.0
133,778655495037091845,"RT @GMA: WATCH: @IvankaTrump on ""women who work;"" empowering campaign celebrates modern women.  https://t.co/rMFe9o6WcL",Wed Sep 21 18:01:51 +0000 2016,0.0,6984.0
134,778585375174451200,"Hopefully the violence &amp; unrest in Charlotte will come to an immediate end. To those injured, get well soon. We need unity &amp; leadership.",Wed Sep 21 13:23:13 +0000 2016,39376.0,13420.0
135,778584630396129281,The situations in Tulsa and Charlotte are tragic. We must come together to make America safe again.,Wed Sep 21 13:20:15 +0000 2016,28578.0,9655.0
136,778553790568001540,"It is a MOVEMENT - not a campaign. Leaving the past behind, changing our future. Together, we will MAKE AMERICA SAF… https://t.co/Lt2L3NKzyi",Wed Sep 21 11:17:43 +0000 2016,42321.0,16721.0
137,778385212505989120,"Thank you Kenansville, North Carolina! Remember- on November 8th, that special interest gravy train is coming to a… https://t.co/AysJRMzvKw",Wed Sep 21 00:07:51 +0000 2016,24986.0,8147.0
138,778331181083418624,"Thank you High Point, NC! I will fight for every neglected part of this nation &amp; I will fight to bring us together… https://t.co/DSaUpSptBz",Tue Sep 20 20:33:08 +0000 2016,28646.0,9619.0
139,778238281196662784,"Hillary Clinton is taking the day off again, she needs the rest. Sleep well Hillary - see you at the debate!",Tue Sep 20 14:23:59 +0000 2016,76613.0,30966.0
140,778237787355111424,Heading to North Carolina for two big rallies. Will be there soon. We will bring jobs back where they belong!,Tue Sep 20 14:22:02 +0000 2016,24329.0,6507.0
141,778237485402980352,Do people notice Hillary is copying my airplane rallies - she puts the plane behind her like I have been doing from the beginning.,Tue Sep 20 14:20:50 +0000 2016,40457.0,12400.0
142,778229963216519168,"Thank you Nevada! #AmericaFirst
#MakeAmericaGreatAgain 
https://t.co/3KWOl2ibaW https://t.co/RJqHgq2Rn0",Tue Sep 20 13:50:56 +0000 2016,17825.0,5992.0
143,778229686769967104,"Thank you Georgia! #AmericaFirst
#MakeAmericaGreatAgain 
https://t.co/3KWOl2ibaW https://t.co/y01qpON7h7",Tue Sep 20 13:49:50 +0000 2016,17310.0,5838.0
144,778202693215068161,"Crooked Hillary has been fighting ISIS, or whatever she has been doing, for years. Now she has new ideas. It is time for change.",Tue Sep 20 12:02:35 +0000 2016,28227.0,9383.0
145,778027605572329472,Amazing rally in Florida - this is a MOVEMENT! Join us today at https://t.co/3KWOl2ibaW. https://t.co/BF1IqPXNho,Tue Sep 20 00:26:50 +0000 2016,22945.0,8283.0
